store,month,month_number,stock_open,stock_close,purchase_smoked,purchase_frozen,sales_smoked,sales_frozen,purchases,revenue,gross_profit,cash_revenue,cashless_revenue,receipts_total,writeoff_smoked,writeoff_frozen,movement,discount,revaluation,household,delivery,cleaning,bonus,service_bonus,extra_pay,driver_cash,utilities_cash,other_cash_expenses,cash_operating_total,driver_cashless,utilities_cashless,rent,bank_fee_raw,gross_profit_tax_raw,salary_cashless,payroll_tax,vacation_cashless,vacation_tax,salary_cash,vacation_cash,personal_income_tax_raw,bank_fee,gross_profit_tax,personal_income_tax,driver_total,utilities_total,payroll_total,net_profit,frozen_sales_share,smoked_markup,frozen_markup,inventory_effect
ЗАО,Март,3,815596.0,848450.0,510853.0,591577.0,655154.0,876447.0,1102430.0,1531601.0,429171.0,89788.0,1415528.0,1505316.0,2938.0,0.0,0.0,523.0,10030.0,1288.0,0.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,9288.0,48000.0,25000.0,5000.0,-28310.56,-51500.52,105270.0,52635.0,0.0,0.0,3230.0,0.0,-2753.96,28310.56,51500.52,2753.96,48000.0,25000.0,163888.96,98182.96,0.5722423790530301,0.2824706911773054,0.4815434000983811,9507.0
ЗАО,Апрель,4,848450.0,727851.0,414634.0,435305.0,574511.0,641034.0,849939.0,1215545.0,365606.0,81682.0,1246527.0,1328209.0,5872.0,0.0,0.0,2063.0,0.0,4000.0,0.0,0.0,6000.0,8000.0,0.0,0.0,0.0,0.0,18000.0,48000.0,25000.0,5000.0,-24930.540000000008,-43872.72,105270.0,52635.0,0.0,0.0,0.0,0.0,-3960.0,24930.540000000008,43872.72,3960.0,48000.0,25000.0,161865.0,38937.73999999999,0.5273634460262681,0.38558584197147366,0.47260886045416434,-2063.0
ЗАО,Май,5,727851.0,765169.0,559942.0,430315.0,716102.0,613005.0,990257.0,1329107.0,338850.0,113812.0,1160721.0,1274533.0,17256.0,0.0,0.0,0.0,0.0,2012.0,0.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,10012.0,24000.0,25000.0,5000.0,-23214.42,-40662.0,105270.0,52635.0,93400.0,46700.0,3200.0,0.0,-2906.64,23214.42,40662.0,2906.64,24000.0,25000.0,304111.64,-93150.05999999998,0.4612156884283959,0.2788860274814177,0.42454945795521887,0.0
ЗАО,Июнь,6,765169.0,884578.0,689640.0,373077.0,874414.0,537011.0,1062717.0,1411425.0,348708.0,83692.0,1198460.0,1282152.0,0.0,0.0,-5780.0,4084.0,0.0,0.0,0.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,8000.0,24000.0,25000.0,5000.0,-23969.2,-41844.95999999999,52635.0,26317.0,93064.0,46532.0,28367.0,0.0,-8000.74,23969.2,41844.95999999999,8000.74,24000.0,25000.0,254915.74,-34021.9,0.38047434330552454,0.26792819442027727,0.4394106310493544,-9864.0
ЗАО,Июль,7,884578.0,802571.0,607314.0,349277.0,767825.0,487000.0,956591.0,1254825.0,298234.0,84882.0,1251456.0,1336338.0,0.0,2778.0,0.0,0.0,2284.0,0.0,0.0,0.0,10200.0,8000.0,0.0,0.0,0.0,0.0,18200.0,24000.0,25000.0,5000.0,-25029.12,-35788.08,66281.0,33140.0,93468.0,46734.0,28000.0,0.0,-10164.0,25029.12,35788.08,10164.0,24000.0,25000.0,277787.0,-115348.20000000001,0.38810192656346504,0.264296558287805,0.39430881506655174,2284.0
ЗАО,Август,8,802571.0,1002671.0,531036.0,444841.0,667963.0,636641.0,975877.0,1304604.0,328727.0,73081.0,1029879.0,1102960.0,1544.0,0.0,0.0,0.0,0.0,3545.0,0.0,0.0,0.0,8000.0,0.0,0.0,0.0,1000.0,12545.0,24000.0,25000.0,5000.0,-20597.579999999998,-39447.240000000005,52635.0,26318.0,0.0,0.0,52718.0,0.0,-14357.86,20597.579999999998,39447.240000000005,14357.86,24000.0,25000.0,146028.86,56108.31999999999,0.4879955909992611,0.25784880874366334,0.4311652927675282,0.0
ЗАП,Январь,1,1106412.0,883901.0,984324.0,879386.0,1284940.0,1310451.0,1863710.0,2595391.0,731681.0,269030.0,2546581.0,2815611.0,18887.0,0.0,0.0,9664.0,26260.0,0.0,0.0,7000.0,9000.0,13000.0,0.0,0.0,0.0,0.0,29000.0,48000.0,30000.0,95600.0,-50931.62,-87801.71999999999,100884.0,0.0,0.0,0.0,43800.0,0.0,-16016.0,50931.62,87801.71999999999,16016.0,48000.0,30000.0,160700.0,229647.66000000003,0.5049146737428002,0.3054035053498645,0.49018860887027993,16596.0
ЗАП,Февраль,2,883901.0,770902.0,1188105.0,1046666.0,1501601.0,1542212.0,2234771.0,3043813.0,809042.0,335974.0,2833978.0,3169952.0,2952.0,0.0,0.0,927.0,17019.0,2954.0,0.0,7000.0,0.0,13000.0,0.0,0.0,0.0,6300.0,29254.0,48000.0,30000.0,95000.0,-56679.560000000005,-97085.03999999998,105268.0,52634.0,0.0,0.0,67800.0,0.0,-21351.88,56679.560000000005,97085.03999999998,21351.88,48000.0,30000.0,247053.88,205969.51999999996,0.506671073420082,0.26386220073141686,0.47345189391840375,16092.0
ЗАП,Март,3,770902.0,711711.0,1198683.0,998388.0,1523377.0,1466265.0,2197071.0,2989642.0,792571.0,319238.0,2724038.0,3043276.0,1972.0,0.0,-2549.0,1850.0,814.0,5400.0,0.0,7000.0,0.0,13000.0,0.0,0.0,0.0,6200.0,31600.0,48000.0,30000.0,95000.0,-54480.76000000001,-95108.51999999999,145273.0,72636.0,0.0,0.0,72300.0,0.0,-22858.0,54480.76000000001,95108.51999999999,22858.0,48000.0,30000.0,313067.0,125314.71999999997,0.49044835468594566,0.2708756193255431,0.4686324354860034,-3585.0
ЗАП,Апрель,4,711711.0,862500.0,1505409.0,929110.0,1958741.0,1365449.0,2434519.0,3324190.0,889671.0,328762.0,2788084.0,3116846.0,35650.0,0.0,0.0,24605.0,3700.0,5390.0,0.0,7000.0,9000.0,0.0,7000.0,0.0,0.0,2201.0,30591.0,48000.0,26482.0,95000.0,-55761.679999999986,-106760.52,139684.0,69844.0,0.0,0.0,41853.0,0.0,-15937.68,55761.679999999986,106760.52,15937.68,48000.0,26482.0,267318.68,259757.12000000005,0.4107614185711406,0.30113543894051387,0.46963115239315045,-20905.0
ЗАП,Май,5,862500.0,760648.0,1257727.0,714853.0,1617235.0,1021869.0,1972580.0,2639104.0,666524.0,280166.0,2237930.0,2518096.0,207139.0,12097.0,0.0,4200.0,576.0,2616.0,0.0,7000.0,0.0,5000.0,7000.0,0.0,0.0,0.0,21616.0,60000.0,35000.0,95000.0,-44758.6,-79982.87999999999,52635.0,26317.0,0.0,0.0,38400.0,0.0,-13203.52,44758.6,79982.87999999999,13203.52,60000.0,35000.0,130555.52,187514.00000000003,0.3872030052623921,0.2858394548260473,0.42948130594681705,-3624.0
ЗАП,Июнь,6,760648.0,744164.0,996468.0,629931.0,1262808.0,910616.0,1626399.0,2173424.0,547025.0,234035.0,1959374.0,2193409.0,0.0,489.0,3200.0,0.0,790.0,3182.0,0.0,7000.0,0.0,5000.0,7000.0,0.0,0.0,6375.0,28557.0,24000.0,35000.0,95000.0,-39187.48,-65643.0,56846.0,13158.0,54035.0,27018.0,101400.0,0.0,-28590.54,39187.48,65643.0,28590.54,24000.0,35000.0,281047.54,-21899.019999999982,0.41897761320386634,0.26728404725490434,0.44558054771078104,3990.0
ЗАП,Июль,7,744164.0,809427.0,1302927.0,681292.0,1653852.0,972888.0,1984219.0,2626740.0,642521.0,339780.0,2218302.0,2558082.0,2871.0,524.0,0.0,0.0,0.0,4230.0,0.0,0.0,12000.0,6000.0,9750.0,0.0,0.0,12300.0,44280.0,24000.0,35000.0,95000.0,-44366.03999999999,-77102.51999999999,62382.0,13158.0,0.0,0.0,38400.0,0.0,-18189.6,44366.03999999999,77102.51999999999,18189.6,24000.0,35000.0,132129.6,190118.84000000005,0.37037849197103634,0.26933588758234345,0.4280044386254352,0.0
ЗАП,Август,8,809427.0,1193760.0,1299905.0,901630.0,1642640.0,1291758.0,2201535.0,2934398.0,732863.0,332272.0,2189495.0,2521767.0,31108.0,290.0,0.0,0.0,3100.0,3822.0,0.0,7500.0,0.0,6000.0,0.0,0.0,0.0,15750.0,33072.0,24000.0,35000.0,95000.0,-43789.9,-87943.56,52635.0,26317.0,0.0,0.0,66400.0,0.0,-21883.84,43789.9,87943.56,21883.84,24000.0,35000.0,167235.84,246531.69999999998,0.4402122684107609,0.26366157526896195,0.4326919024433526,3100.0
НИК,Январь,1,809992.0,862860.0,590554.0,435397.0,749814.0,637850.0,1025951.0,1387664.0,361713.0,160307.0,1127804.0,1288111.0,37323.0,222.0,0.0,9140.0,0.0,1907.0,0.0,0.0,6000.0,7000.0,0.0,0.0,0.0,0.0,14907.0,48000.0,30000.0,95000.0,-22556.079999999998,-43405.56,105270.0,0.0,0.0,0.0,0.0,0.0,-3279.54,22556.079999999998,43405.56,3279.54,48000.0,30000.0,108549.54,-927.1799999999848,0.4596573810374846,0.269678979399005,0.4649848299368163,-9140.0
НИК,Февраль,2,862860.0,859907.0,592780.0,494184.0,751421.0,724981.0,1086964.0,1476402.0,389438.0,186916.0,1277127.0,1464043.0,5937.0,239.0,0.0,9136.0,0.0,0.0,0.0,0.0,3000.0,9000.0,0.0,0.0,0.0,0.0,12000.0,48000.0,30000.0,95000.0,-25542.54,-46732.56,105268.0,52634.0,0.0,0.0,0.0,0.0,-2640.0,25542.54,46732.56,2640.0,48000.0,30000.0,160542.0,-28618.100000000006,0.4910457991793563,0.2676220520260468,0.4670264516860117,-9136.0
НИК,Март,3,859907.0,785478.0,723210.0,436198.0,926854.0,639291.0,1159408.0,1566145.0,406737.0,209400.0,1424110.0,1633510.0,5138.0,0.0,0.0,1926.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,48000.0,0.0,0.0,58000.0,48000.0,30000.0,95000.0,-28482.199999999997,-48808.439999999995,105268.0,52634.0,0.0,0.0,3400.0,0.0,-13508.0,28482.199999999997,48808.439999999995,13508.0,96000.0,30000.0,174810.0,-76363.64000000001,0.4081940050250775,0.28158349580343195,0.46559819164691263,-1926.0
НИК,Апрель,4,785478.0,770649.0,572054.0,338829.0,754829.0,499712.0,910883.0,1254541.0,343658.0,154296.0,1070050.0,1224346.0,43751.0,0.0,0.0,1273.0,0.0,5046.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,11046.0,48000.0,30979.0,95000.0,-21401.000000000004,-41238.96,105270.0,52635.0,93665.0,46832.0,0.0,0.0,-2430.12,21401.000000000004,41238.96,2430.12,48000.0,30979.0,300832.12,-204839.08,0.3983225737540662,0.3195065500809364,0.4748206322363198,-1273.0
НИК,Май,5,770649.0,813709.0,505942.0,289072.0,650231.0,413886.0,795014.0,1064117.0,269103.0,132195.0,843138.0,975333.0,34444.0,0.0,-10000.0,1280.0,0.0,595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.0,24000.0,35000.0,95000.0,-16862.760000000002,-32292.359999999997,52635.0,26317.0,93600.0,46800.0,38300.0,0.0,-8556.9,16862.760000000002,32292.359999999997,8556.9,24000.0,35000.0,266208.9,-200856.02,0.3889478318643533,0.2851888161093564,0.43177478275308573,-11280.0
НИК,Июнь,6,813709.0,731087.0,519596.0,228528.0,666988.0,339565.0,748124.0,1006553.0,258429.0,206793.0,827761.0,1034554.0,48638.0,0.0,0.0,5983.0,0.0,1693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1693.0,24000.0,35000.0,95000.0,-16555.219999999998,-31011.479999999996,10527.0,0.0,0.0,0.0,91200.0,0.0,-20436.46,16555.219999999998,31011.479999999996,20436.46,24000.0,35000.0,122163.45999999999,-66994.16,0.3373543171596528,0.28366654092795174,0.48587919204648883,-5983.0
НИК,Июль,7,731087.0,870434.0,626662.0,289506.0,778124.0,411237.0,916168.0,1189361.0,273193.0,159612.0,880240.0,1039852.0,10162.0,0.0,0.0,0.0,0.0,1242.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,13242.0,24000.0,35000.0,95000.0,-17604.800000000003,-32783.16,76808.0,33140.0,0.0,0.0,42800.0,0.0,-12329.24,17604.800000000003,32783.16,12329.24,24000.0,35000.0,165077.24,-109514.20000000001,0.34576297692626545,0.24169648071847344,0.42047833205529417,0.0
НИК,Август,8,870434.0,828655.0,498600.0,253220.0,631641.0,366452.0,751820.0,998093.0,246273.0,145860.0,861684.0,1007544.0,29828.0,0.0,0.0,5000.0,2500.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,24000.0,35000.0,95000.0,-17233.679999999997,-29552.76,105271.0,52636.0,0.0,0.0,3400.0,0.0,-871.2,17233.679999999997,29552.76,871.2,24000.0,35000.0,162178.2,-117251.63999999998,0.36715215916753247,0.26682912154031285,0.447168470105047,-2500.0
ОЛЕ,Январь,1,1290357.0,1063685.0,992198.0,1143896.0,1269004.0,1680825.0,2136094.0,2949829.0,813735.0,388970.0,2799112.0,3188082.0,5701.0,1078.0,0.0,10697.0,29057.0,2558.0,12000.0,13500.0,12000.0,19000.0,0.0,0.0,0.0,0.0,59058.0,39000.0,0.0,30750.0,-55982.24,-97648.20000000001,184222.0,0.0,0.0,0.0,0.0,0.0,-12992.759999999998,55982.24,97648.20000000001,12992.759999999998,39000.0,0.0,197214.76,333003.80000000005,0.5698042157697955,0.2789826224201218,0.46938620294152616,18360.0
ОЛЕ,Февраль,2,1063685.0,1250336.0,1351820.0,1504329.0,1721435.0,2194304.0,2856149.0,3915739.0,1059590.0,456885.0,3253321.0,3710206.0,14593.0,1209.0,0.0,3947.0,867.0,699.0,12000.0,15000.0,0.0,19000.0,0.0,0.0,0.0,0.0,46699.0,39000.0,0.0,30750.0,-65066.420000000006,-127150.8,157902.0,78951.0,0.0,0.0,0.0,0.0,-10273.78,65066.420000000006,127150.8,10273.78,39000.0,0.0,247126.78,502587.9999999999,0.5603805565181949,0.27342027784764245,0.45865964160765366,-3080.0
ОЛЕ,Март,3,1250336.0,1374989.0,1326543.0,1287103.0,1685098.0,1917788.0,2613646.0,3602886.0,989240.0,459587.0,3006283.0,3465870.0,13394.0,5502.0,-2835.0,2932.0,12300.0,499.0,13000.0,15000.0,0.0,19000.0,0.0,0.0,0.0,0.0,47499.0,39000.0,0.0,30750.0,-60125.659999999996,-118708.79999999999,157905.0,78952.0,0.0,0.0,45085.0,0.0,-20368.48,60125.659999999996,118708.79999999999,20368.48,39000.0,0.0,302310.48,385344.06000000006,0.5322921680008749,0.2702927835735442,0.4900035195318479,6533.0
ОЛЕ,Апрель,4,1374989.0,1234899.0,1220979.0,1058261.0,1565870.0,1533356.0,2279240.0,3099226.0,819986.0,493608.0,2736807.0,3230415.0,0.0,6501.0,0.0,2400.0,0.0,250.0,13000.0,15000.0,12000.0,20000.0,0.0,0.0,0.0,10500.0,70750.0,39000.0,0.0,30750.0,-54736.140000000014,-98398.32,176522.0,88261.0,0.0,0.0,3363.0,0.0,-16304.86,54736.140000000014,98398.32,16304.86,39000.0,0.0,284450.86,235399.68,0.4947544967679027,0.28247086968735746,0.44893934483081205,-2400.0
ОЛЕ,Май,5,1234899.0,1286911.0,1565300.0,953418.0,2025526.0,1372605.0,2518718.0,3398131.0,879413.0,437714.0,2861391.0,3299105.0,33078.0,6628.0,0.0,7308.0,0.0,1349.0,9000.0,15000.0,0.0,20000.0,0.0,0.0,0.0,0.0,45349.0,17000.0,0.0,30750.0,-57227.82,-105529.56,210540.0,105270.0,93400.0,46700.0,6700.0,0.0,-11450.78,57227.82,105529.56,11450.78,17000.0,0.0,474060.78,142867.8400000001,0.40392939530583133,0.2940177601737686,0.43966759595476484,-7308.0
ОЛЕ,Июнь,6,1286911.0,1365217.0,1398623.0,1137892.0,1789225.0,1629688.0,2536515.0,3418913.0,882398.0,452350.0,2883928.0,3336278.0,420.0,1953.0,0.0,1956.0,0.0,3552.0,9000.0,15000.0,0.0,21000.0,0.0,0.0,0.0,0.0,48552.0,17000.0,35000.0,30750.0,-57678.56,-105887.76,131588.0,26317.0,0.0,0.0,44122.0,0.0,-20388.28,57678.56,105887.76,20388.28,17000.0,35000.0,222415.28,363161.3999999999,0.47666846158413506,0.27927611658037943,0.4321991893782538,-1956.0
ОЛЕ,Июль,7,1365217.0,1282458.0,1358572.0,928152.0,1754511.0,1340917.0,2286724.0,3095428.0,808704.0,448193.0,2695283.0,3143476.0,16921.0,3819.0,0.0,8038.0,-5933.0,3889.0,0.0,15000.0,24000.0,21000.0,0.0,0.0,0.0,8000.0,71889.0,17000.0,35000.0,30750.0,-53905.659999999996,-97044.48,118916.0,59458.0,93414.0,46707.0,98084.0,0.0,-37394.06,53905.659999999996,97044.48,37394.06,17000.0,35000.0,453973.06,45322.79999999999,0.43319276041956073,0.2914376271555722,0.4447170291073014,-13971.0
ОЛЕ,Август,8,1282458.0,1476235.0,1438339.0,1285764.0,1820247.0,1855663.0,2724103.0,3675910.0,951807.0,509466.0,2945068.0,3454534.0,26699.0,900.0,0.0,0.0,0.0,3685.0,9000.0,15000.0,3000.0,21000.0,0.0,0.0,0.0,6000.0,57685.0,17000.0,35000.0,30750.0,-58901.35999999999,-114216.83999999998,95149.0,47574.0,0.0,0.0,49452.0,0.0,-23570.14,58901.35999999999,114216.83999999998,23570.14,17000.0,35000.0,215745.14,421608.66000000003,0.5048173105435116,0.26552015901675474,0.44323763925572657,0.0
МОН,Январь,1,751941.0,977599.0,806974.0,663851.0,1024845.0,969319.0,1470825.0,1994164.0,523339.0,215090.0,1510461.0,1725551.0,58485.0,0.0,0.0,3834.0,19364.0,0.0,0.0,15000.0,6000.0,7000.0,0.0,0.0,0.0,0.0,28000.0,39000.0,75000.0,75000.0,-30209.22,-62800.68000000001,84216.0,0.0,0.0,0.0,10200.0,0.0,-8404.0,30209.22,62800.68000000001,8404.0,39000.0,75000.0,102820.0,110509.10000000003,0.48607787523995016,0.2699851544163753,0.4601454241991049,15530.0
МОН,Февраль,2,977599.0,950006.0,740043.0,701459.0,979336.0,1012823.0,1441502.0,1992159.0,550657.0,265150.0,1734583.0,1999733.0,6699.0,1499.0,0.0,11821.0,0.0,0.0,0.0,15000.0,6000.0,7000.0,0.0,0.0,0.0,0.0,28000.0,39000.0,75000.0,75000.0,-34691.66,-66078.84,105268.0,52634.0,0.0,0.0,57900.0,0.0,-18898.0,34691.66,66078.84,18898.0,39000.0,75000.0,234700.0,-3312.500000000029,0.5084047006288153,0.32335012965462817,0.4438805404164748,-11821.0
МОН,Март,3,950006.0,904063.0,859653.0,693149.0,1102026.0,1026796.0,1552802.0,2128822.0,576020.0,317650.0,1869624.0,2187274.0,2369.0,0.0,2835.0,2415.0,14458.0,0.0,0.0,15000.0,0.0,7000.0,0.0,0.0,0.0,0.0,22000.0,39000.0,75000.0,75000.0,-37392.479999999996,-69122.4,105270.0,52635.0,93785.0,46892.0,62600.0,0.0,-18612.0,37392.479999999996,69122.4,18612.0,39000.0,75000.0,379794.0,-121288.87999999998,0.4823306034980849,0.2819428304211118,0.48134960881426647,14878.0
МОН,Апрель,4,904063.0,927975.0,1239169.0,802230.0,1564025.0,1169933.0,2041399.0,2733958.0,692559.0,390400.0,2313815.0,2704215.0,1739.0,0.0,0.0,4092.0,0.0,650.0,0.0,15000.0,6000.0,7000.0,0.0,0.0,0.0,0.0,28650.0,39000.0,76000.0,75000.0,-46276.29999999999,-83107.08,52635.0,26317.0,0.0,0.0,99000.0,0.0,-28083.0,46276.29999999999,83107.08,28083.0,39000.0,76000.0,206035.0,138490.62,0.4279264714381128,0.2621563321871351,0.4583510963190108,-4092.0
МОН,Май,5,927975.0,866651.0,855931.0,582954.0,1092385.0,827937.0,1438885.0,1920322.0,481437.0,262500.0,1683340.0,1945840.0,16571.0,6482.0,-9815.0,2938.0,0.0,0.0,0.0,15000.0,0.0,7000.0,0.0,39000.0,0.0,0.0,61000.0,17000.0,76000.0,75000.0,-33666.8,-57772.44,65794.0,32896.0,0.0,0.0,94150.0,0.0,-34133.0,33666.8,57772.44,34133.0,56000.0,76000.0,226973.0,-72457.23999999999,0.4311448809105973,0.2762535765149294,0.4202441359009459,-12753.0
МОН,Июнь,6,866651.0,937726.0,765225.0,616457.0,983367.0,885744.0,1381682.0,1869111.0,487429.0,249100.0,1547987.0,1797087.0,0.0,0.0,0.0,949.0,0.0,2750.0,0.0,9000.0,0.0,8000.0,0.0,0.0,0.0,0.0,19750.0,17000.0,76000.0,75000.0,-30959.740000000005,-58491.479999999996,105269.0,52635.0,0.0,0.0,58800.0,0.0,-17281.0,30959.740000000005,58491.479999999996,17281.0,17000.0,76000.0,233985.0,-23757.219999999972,0.47388517856884904,0.2850690973243164,0.4368301438705376,-949.0
МОН,Июль,7,937726.0,964971.0,899092.0,498751.0,1126632.0,706339.0,1397843.0,1832971.0,435128.0,247100.0,1539879.0,1786979.0,9695.0,0.0,-9052.0,0.0,0.0,2200.0,0.0,9000.0,12000.0,8000.0,0.0,0.0,0.0,0.0,31200.0,17000.0,76000.0,75000.0,-30797.579999999998,-52215.35999999999,105269.0,52635.0,91452.0,45726.0,55600.0,0.0,-19096.0,30797.579999999998,52215.35999999999,19096.0,17000.0,76000.0,369778.0,-216862.93999999997,0.38535197774541985,0.25307754934978843,0.4162157068356755,-9052.0
МОН,Август,8,964971.0,1131216.0,857488.0,601762.0,1091018.0,859598.0,1459250.0,1950616.0,491366.0,267150.0,1515724.0,1782874.0,1497.0,0.0,0.0,0.0,0.0,6400.0,0.0,9000.0,0.0,8000.0,0.0,0.0,0.0,0.0,23400.0,17000.0,76000.0,75000.0,-30314.48,-58963.92,52635.0,26317.0,0.0,0.0,97800.0,0.0,-26664.0,30314.48,58963.92,26664.0,17000.0,76000.0,203416.0,7271.600000000035,0.44068027740980287,0.2723420036198757,0.4284683978051123,0.0
А1,Январь,1,839772.0,880726.0,1041767.0,1600799.0,1309702.0,2332085.0,2642566.0,3641787.0,999221.0,679100.0,2919403.0,3598503.0,2140.0,0.0,0.0,13840.0,13650.0,1100.0,0.0,18000.0,6000.0,18000.0,0.0,39000.0,0.0,0.0,82100.0,39000.0,30000.0,145000.0,-58388.06000000001,-119906.52,78953.0,0.0,0.0,0.0,117100.0,0.0,-43824.0,58388.06000000001,119906.52,43824.0,78000.0,30000.0,239877.0,284949.4199999999,0.6403683136877583,0.25719282718688535,0.45682562270466187,-190.0
А1,Февраль,2,880726.0,817983.0,1004193.0,1605046.0,1340214.0,2329001.0,2609239.0,3669215.0,1059976.0,656200.0,3078853.0,3735053.0,2465.0,0.0,0.0,2120.0,7680.0,500.0,0.0,18000.0,0.0,18000.0,0.0,0.0,0.0,0.0,36500.0,39000.0,35000.0,145000.0,-61577.06,-127197.12,105268.0,52634.0,0.0,0.0,71800.0,0.0,-23826.0,61577.06,127197.12,23826.0,39000.0,35000.0,253528.0,362173.81999999995,0.6347409459516545,0.33461794694844516,0.45104937802405665,5560.0
А1,Март,3,817983.0,938113.0,1295387.0,2018646.0,1650910.0,2965999.0,3314033.0,4616909.0,1302876.0,808100.0,3680347.0,4488447.0,4863.0,739.0,0.0,6330.0,3600.0,0.0,0.0,18000.0,0.0,18000.0,0.0,0.0,0.0,0.0,36000.0,39000.0,35000.0,145000.0,-73606.94000000002,-156345.11999999997,101059.0,50529.0,0.0,0.0,116000.0,0.0,-33440.0,73606.94000000002,156345.11999999997,33440.0,39000.0,35000.0,301028.0,516156.93999999994,0.6424209357386078,0.27445311709936876,0.4693012048670247,-2730.0
А1,Апрель,4,938113.0,875963.0,1281090.0,1406055.0,1613672.0,2070665.0,2687145.0,3684337.0,997192.0,717950.0,3025190.0,3743140.0,896.0,649.0,0.0,3652.0,1850.0,2700.0,0.0,18000.0,9000.0,18000.0,0.0,0.0,0.0,0.0,47700.0,39000.0,26655.0,145000.0,-60503.799999999996,-119663.04000000001,121961.0,59346.0,0.0,0.0,68040.0,0.0,-25462.8,60503.799999999996,119663.04000000001,25462.8,39000.0,26655.0,274809.8,283211.3599999999,0.5620183495700855,0.2596086145391815,0.47267710011343794,-1802.0
А1,Май,5,875963.0,724393.0,972459.0,1201075.0,1219539.0,1740802.0,2173534.0,2960341.0,786807.0,568200.0,2533179.0,3101379.0,5824.0,0.0,0.0,4708.0,0.0,0.0,0.0,18000.0,0.0,18000.0,0.0,0.0,0.0,0.0,36000.0,17000.0,30000.0,145000.0,-50663.58,-94416.84,115436.0,57717.0,0.0,0.0,58700.0,0.0,-20834.0,50663.58,94416.84,20834.0,17000.0,30000.0,252687.0,161039.57999999996,0.588041039866691,0.25407754979901465,0.4493699394292613,-4708.0
А1,Июнь,6,724393.0,870252.0,1113359.0,1275339.0,1423693.0,1841783.0,2388698.0,3265476.0,876778.0,600700.0,2520511.0,3121211.0,2059.0,279.0,0.0,2822.0,6754.0,1700.0,0.0,6000.0,0.0,18000.0,0.0,0.0,0.0,0.0,25700.0,17000.0,30000.0,145000.0,-50410.22,-105213.35999999999,67144.0,15352.0,0.0,0.0,111100.0,0.0,-30096.0,50410.22,105213.35999999999,30096.0,17000.0,30000.0,223692.0,279483.42000000004,0.5640167007811419,0.27873668780689786,0.44415171181936725,3932.0
А1,Июль,7,870252.0,936717.0,1251674.0,1388366.0,1563512.0,2017575.0,2640040.0,3581087.0,941047.0,594400.0,2921898.0,3516298.0,829.0,3455.0,0.0,0.0,5960.0,1700.0,0.0,5000.0,18000.0,20000.0,15000.0,0.0,0.0,0.0,59700.0,17000.0,30000.0,145000.0,-58437.96000000001,-112925.63999999998,105271.0,52636.0,92541.0,46270.0,111800.0,0.0,-37730.0,58437.96000000001,112925.63999999998,37730.0,17000.0,30000.0,446248.0,68280.40000000002,0.56339737068661,0.2491367560562894,0.45320110115056117,5960.0
А1,Август,8,936717.0,897558.0,1009806.0,1184223.0,1244010.0,1710075.0,2194029.0,2954085.0,760056.0,553300.0,2447391.0,3000691.0,1600.0,748.0,9795.0,0.0,0.0,0.0,0.0,11000.0,3000.0,20000.0,0.0,0.0,0.0,2000.0,36000.0,17000.0,30000.0,145000.0,-48947.81999999999,-91206.71999999999,52635.0,26318.0,93005.0,46502.0,107500.0,0.0,-31570.0,48947.81999999999,91206.71999999999,31570.0,17000.0,30000.0,357530.0,33623.46000000002,0.5788848323592585,0.23192969738741898,0.4440481226931076,9795.0
А2,Январь,1,1763552.0,1374975.0,1708428.0,1951949.0,2259012.0,2827294.0,3660377.0,5086306.0,1425929.0,888664.0,4582928.0,5471592.0,11409.0,0.0,0.0,12355.0,20473.0,0.0,0.0,15000.0,7500.0,9000.0,0.0,0.0,0.0,0.0,31500.0,39000.0,46000.0,190000.0,-91658.56000000001,-171111.47999999998,105270.0,0.0,0.0,0.0,119600.0,0.0,-33242.0,91658.56000000001,171111.47999999998,33242.0,39000.0,46000.0,258112.0,598546.96,0.5558639216751804,0.32227521440763085,0.44844665511240306,8118.0
А2,Февраль,2,1374975.0,1501662.0,1945370.0,2324591.0,2522289.0,3408250.0,4269961.0,5930539.0,1660578.0,912507.0,4846329.0,5758836.0,17916.0,10580.0,-9935.0,20828.0,14243.0,1080.0,0.0,15000.0,0.0,9000.0,0.0,0.0,0.0,0.0,25080.0,39000.0,75000.0,190000.0,-96926.57999999999,-199269.36,105268.0,52634.0,0.0,0.0,136600.0,0.0,-35569.6,96926.57999999999,199269.36,35569.6,39000.0,75000.0,330071.6,694650.46,0.5746948127311868,0.29656003742218706,0.4661718986264681,-16520.0
