row	column	value	formula
32	F32	158806	=ЗакПро!ET4
32	G32	313296	=SUM(C32:D32)
32	H32	422539	=SUM(E32:F32)
32	I32	23.8392404350031	=IFERROR((E32-C32)/C32*100,"-")
32	J32	58.280508711079214	=IFERROR((F32-D32)/D32*100,"-")
32	K32	34.86894183136714	=IFERROR((H32-G32)/G32*100,"-")
32	L32	109243	=H32-G32
32	M32	550	
32	N32	373274	
32	O32	373824	=M32+N32
32	AD32	0	=SUM(U32:AC32)
32	AH32	-7465.4800000000005	=N32-N32-(N32*0.02)
32	AI32	-13109.16	=L32-L32-(L32*0.12)
32	AP32	0	=(AD32-AD32-(AD32*0.22))+(AN32-AN32-(AN32*0.22))+(AO32-AO32-(AO32*0.22))
33	A33	31	
33	B33	1865604	=B32+H32-O32-P32-Q32+R32-S32+T32
33	C33	150545	=ЗакПро!EV4
33	D33	74880	=ЗакПро!EW4
33	E33	187212	=ЗакПро!EX4
33	F33	102177	=ЗакПро!EY4
33	G33	225425	=SUM(C33:D33)
33	H33	289389	=SUM(E33:F33)
33	I33	24.35617257298482	=IFERROR((E33-C33)/C33*100,"-")
33	J33	36.45432692307693	=IFERROR((F33-D33)/D33*100,"-")
33	K33	28.374847510258398	=IFERROR((H33-G33)/G33*100,"-")
33	L33	63964	=H33-G33
33	M33	165000	
33	N33	243563	
33	O33	408563	=M33+N33
33	Q33	47366	
33	AD33	0	=SUM(U33:AC33)
33	AH33	-4871.26	=N33-N33-(N33*0.02)
33	AI33	-7675.679999999999	=L33-L33-(L33*0.12)
33	AJ33	157908	
33	AK33	184222	
33	AN33	101800	
33	AP33	-22396	=(AD33-AD33-(AD33*0.22))+(AN33-AN33-(AN33*0.22))+(AO33-AO33-(AO33*0.22))
34	A34	Итого	
34	C34	5602310	=SUM(C3:C33)
34	D34	1698092	=SUM(D3:D33)
34	E34	6938963	=SUM(E3:E33)
34	F34	2547043	=SUM(F3:F33)
34	G34	7300402	=SUM(G3:G33)
34	H34	9486006	=SUM(H3:H33)
34	I34	24.937126640111543	=IFERROR(AVERAGE(I3:I33),"-")
34	J34	50.24324979235691	=IFERROR(AVERAGE(J3:J33),"-")
34	K34	31.26935896706734	=IFERROR(AVERAGE(K3:K33),"-")
34	L34	2185604	=SUM(L3:L33)
34	M34	1309200	=SUM(M3:M33)
34	N34	8522663	=SUM(N3:N33)
34	O34	9831863	=SUM(O3:O33)
34	P34	1050	=SUM(P3:P33)
34	Q34	97140	=SUM(Q3:Q33)
34	R34	0	=SUM(R3:R33)
34	S34	64808	=SUM(S3:S33)
34	T34	0	=SUM(T3:T33)
34	U34	0	=SUM(U3:U33)
34	V34	0	=SUM(V3:V33)
34	W34	8000	=SUM(W3:W33)
34	X34	21000	=SUM(X3:X33)
34	Y34	40000	=SUM(Y3:Y33)
34	Z34	0	=SUM(Z3:Z33)
34	AA34	0	=SUM(AA3:AA33)
34	AB34	0	=SUM(AB3:AB33)
34	AC34	0	=SUM(AC3:AC33)
34	AD34	69000	=SUM(AD3:AD33)
34	AE34	13000	=SUM(AE3:AE33)
34	AF34	50000	=SUM(AF3:AF33)
34	AG34	71400	=SUM(AG3:AG33)
34	AH34	-170453.26000000004	=SUM(AH3:AH33)
34	AI34	-262272.48000000004	=SUM(AI3:AI33)
34	AJ34	368444	=SUM(AJ3:AJ33)
34	AK34	184222	=SUM(AK3:AK33)
34	AL34	0	=SUM(AL3:AL33)
34	AM34	0	=SUM(AM3:AM33)
34	AN34	101800	=SUM(AN3:AN33)
34	AO34	0	=SUM(AO3:AO33)
34	AP34	-37576	=SUM(AP3:AP33)
58	A58	Февраль	
59	A59	Дата	
59	B59	Остаток	
59	C59	З. Коп	
59	D59	З. Мор	
59	E59	П. Коп	
59	F59	П. Мор	
59	G59	Закупка	
59	H59	Продажа	
59	I59	% коп	
59	J59	% мор	
59	K59	% общий	
59	L59	Грязная	
59	M59	Выр нал	
59	N59	Б/нал	
59	O59	Общая	
59	P59	Списания К.	
59	Q59	Списания М.	
59	R59	Перемещение	
59	S59	Уценка	
59	T59	Переоценка	
59	U59	Хоз. Нужды	
59	V59	Доставка	
59	W59	Уборка	
59	X59	Премия	
59	Y59	Выслуга	
59	Z59	Доплата	
59	AA59	Водитель	
59	AB59	Ком. Плат.	
59	AC59	Расходы	
59	AD59	Траты нал	
59	AE59	Вод. Б/нал	
59	AF59	Ком. Б/нал	
59	AG59	Аренда	
59	AH59	-% банк	
59	AI59	Налоги	
59	AJ59	Зарпл. Б/нал	
59	AK59	Налоги з/п	
59	AL59	Отпускные	
59	AM59	Налоги отпуск.	
59	AN59	Зарпл. Нал	
59	AO59	Отпуск. Нал	
59	AP59	НДФЛ 22%	
59	AQ59	Итог	
60	A60	1	
60	B60	1699064	=B33+H33-O33-P33-Q33+R33-S33+T33
60	C60	0	=ЗакПро!B61
60	D60	0	=ЗакПро!C61
60	E60	0	=ЗакПро!D61
60	F60	0	=ЗакПро!E61
60	G60	0	=SUM(C60:D60)
60	H60	0	=SUM(E60:F60)
60	I60	-	=IFERROR((E60-C60)/C60*100,"-")
60	J60	-	=IFERROR((F60-D60)/D60*100,"-")
60	K60	-	=IFERROR((H60-G60)/G60*100,"-")
60	L60	0	=H60-G60
60	M60	45000	
60	N60	250389	
60	O60	295389	=M60+N60
60	Q60	17283	
60	W60	8000	
60	Y60	46000	
60	AD60	54000	=SUM(U60:AC60)
60	AE60	13000	
60	AF60	50000	
60	AG60	71400	
60	AH60	-5007.78	=N60-N60-(N60*0.02)
60	AI60	0	=L60-L60-(L60*0.12)
60	AP60	-11880	=(AD60-AD60-(AD60*0.22))+(AN60-AN60-(AN60*0.22))+(AO60-AO60-(AO60*0.22))
60	AQ60	929654.32	=L91-Q91-AD91-AE91-AF91-AG91+AH91+AI91-AJ91-AK91-AL91-AM91-AN91-AO91+AP91
61	A61	2	
61	B61	1386392	=B60+H60-O60-P60-Q60+R60-S60+T60
61	C61	347773	=ЗакПро!G61
61	D61	244431	=ЗакПро!H61
61	E61	431496	=ЗакПро!I61
61	F61	366749	=ЗакПро!J61
61	G61	592204	=SUM(C61:D61)
61	H61	798245	=SUM(E61:F61)
61	I61	24.07403679986658	=IFERROR((E61-C61)/C61*100,"-")
61	J61	50.04193412455867	=IFERROR((F61-D61)/D61*100,"-")
61	K61	34.79223375728634	=IFERROR((H61-G61)/G61*100,"-")
61	L61	206041	=H61-G61
61	M61	29000	
61	N61	181656	
61	O61	210656	=M61+N61
61	P61	9810	
61	AD61	0	=SUM(U61:AC61)
61	AH61	-3633.12	=N61-N61-(N61*0.02)
61	AI61	-24724.92	=L61-L61-(L61*0.12)
61	AP61	0	=(AD61-AD61-(AD61*0.22))+(AN61-AN61-(AN61*0.22))+(AO61-AO61-(AO61*0.22))
62	A62	3	
62	B62	1964171	=B61+H61-O61-P61-Q61+R61-S61+T61
62	C62	138535	=ЗакПро!L61
62	D62	58072	=ЗакПро!M61
62	E62	193535	=ЗакПро!N61
62	F62	83527	=ЗакПро!O61
62	G62	196607	=SUM(C62:D62)
62	H62	277062	=SUM(E62:F62)
62	I62	39.701158551990474	=IFERROR((E62-C62)/C62*100,"-")
62	J62	43.83351701336272	=IFERROR((F62-D62)/D62*100,"-")
62	K62	40.921737272833624	=IFERROR((H62-G62)/G62*100,"-")
62	L62	80455	=H62-G62
62	M62	20000	
62	N62	345949	
62	O62	365949	=M62+N62
62	AD62	0	=SUM(U62:AC62)
62	AH62	-6918.9800000000005	=N62-N62-(N62*0.02)
62	AI62	-9654.6	=L62-L62-(L62*0.12)
62	AP62	0	=(AD62-AD62-(AD62*0.22))+(AN62-AN62-(AN62*0.22))+(AO62-AO62-(AO62*0.22))
63	A63	4	
63	B63	1875284	=B62+H62-O62-P62-Q62+R62-S62+T62
63	C63	166589	=ЗакПро!Q61
63	D63	45685	=ЗакПро!R61
63	E63	205678	=ЗакПро!S61
63	F63	73241	=ЗакПро!T61
63	G63	212274	=SUM(C63:D63)
63	H63	278919	=SUM(E63:F63)
63	I63	23.464334379820997	=IFERROR((E63-C63)/C63*100,"-")
63	J63	60.317390828499505	=IFERROR((F63-D63)/D63*100,"-")
63	K63	31.39574323751378	=IFERROR((H63-G63)/G63*100,"-")
63	L63	66645	=H63-G63
63	M63	60000	
63	N63	219959	
63	O63	279959	=M63+N63
63	P63	7945	
63	AD63	0	=SUM(U63:AC63)
63	AH63	-4399.18	=N63-N63-(N63*0.02)
63	AI63	-7997.4	=L63-L63-(L63*0.12)
63	AP63	0	=(AD63-AD63-(AD63*0.22))+(AN63-AN63-(AN63*0.22))+(AO63-AO63-(AO63*0.22))
64	A64	5	
64	B64	1866299	=B63+H63-O63-P63-Q63+R63-S63+T63
64	C64	238050	=ЗакПро!V61
64	D64	8200	=ЗакПро!W61
64	E64	296457	=ЗакПро!X61
64	F64	12377	=ЗакПро!Y61
64	G64	246250	=SUM(C64:D64)
64	H64	308834	=SUM(E64:F64)
64	I64	24.535601764335226	=IFERROR((E64-C64)/C64*100,"-")
64	J64	50.9390243902439	=IFERROR((F64-D64)/D64*100,"-")
64	K64	25.414822335025384	=IFERROR((H64-G64)/G64*100,"-")
64	L64	62584	=H64-G64
64	M64	30000	
64	N64	327313	
64	O64	357313	=M64+N64
64	AD64	0	=SUM(U64:AC64)
64	AH64	-6546.26	=N64-N64-(N64*0.02)
64	AI64	-7510.08	=L64-L64-(L64*0.12)
64	AP64	0	=(AD64-AD64-(AD64*0.22))+(AN64-AN64-(AN64*0.22))+(AO64-AO64-(AO64*0.22))
65	A65	6	
65	B65	1817820	=B64+H64-O64-P64-Q64+R64-S64+T64
65	C65	144203	=ЗакПро!AA61
65	D65	39795	=ЗакПро!AB61
65	E65	178851	=ЗакПро!AC61
65	F65	63607	=ЗакПро!AD61
65	G65	183998	=SUM(C65:D65)
65	H65	242458	=SUM(E65:F65)
65	I65	24.027239377821545	=IFERROR((E65-C65)/C65*100,"-")
65	J65	59.836662897348916	=IFERROR((F65-D65)/D65*100,"-")
65	K65	31.77208447917912	=IFERROR((H65-G65)/G65*100,"-")
65	L65	58460	=H65-G65
65	M65	90000	
65	N65	269386	
65	O65	359386	=M65+N65
65	P65	15269	
65	AD65	0	=SUM(U65:AC65)
65	AH65	-5387.72	=N65-N65-(N65*0.02)
65	AI65	-7015.2	=L65-L65-(L65*0.12)
65	AP65	0	=(AD65-AD65-(AD65*0.22))+(AN65-AN65-(AN65*0.22))+(AO65-AO65-(AO65*0.22))
66	A66	7	
66	B66	1685623	=B65+H65-O65-P65-Q65+R65-S65+T65
66	C66	255277	=ЗакПро!AF61
66	D66	59559	=ЗакПро!AG61
66	E66	320389	=ЗакПро!AH61
66	F66	91210	=ЗакПро!AI61
66	G66	314836	=SUM(C66:D66)
66	H66	411599	=SUM(E66:F66)
66	I66	25.506410683296966	=IFERROR((E66-C66)/C66*100,"-")
66	J66	53.14226229453147	=IFERROR((F66-D66)/D66*100,"-")
66	K66	30.7344141076624	=IFERROR((H66-G66)/G66*100,"-")
66	L66	96763	=H66-G66
66	M66	40670	
66	N66	238107	
66	O66	278777	=M66+N66
66	P66	3762	
66	AD66	0	=SUM(U66:AC66)
66	AH66	-4762.14	=N66-N66-(N66*0.02)
66	AI66	-11611.56	=L66-L66-(L66*0.12)
66	AP66	0	=(AD66-AD66-(AD66*0.22))+(AN66-AN66-(AN66*0.22))+(AO66-AO66-(AO66*0.22))
67	A67	8	
67	B67	1814683	=B66+H66-O66-P66-Q66+R66-S66+T66
67	C67	0	=ЗакПро!AK61
67	D67	0	=ЗакПро!AL61
67	E67	0	=ЗакПро!AM61
67	F67	0	=ЗакПро!AN61
67	G67	0	=SUM(C67:D67)
67	H67	0	=SUM(E67:F67)
67	I67	-	=IFERROR((E67-C67)/C67*100,"-")
67	J67	-	=IFERROR((F67-D67)/D67*100,"-")
67	K67	-	=IFERROR((H67-G67)/G67*100,"-")
67	L67	0	=H67-G67
67	M67	20000	
67	N67	211000	
67	O67	231000	=M67+N67
67	T67	16200	
67	AD67	0	=SUM(U67:AC67)
67	AH67	-4220	=N67-N67-(N67*0.02)
67	AI67	0	=L67-L67-(L67*0.12)
67	AP67	0	=(AD67-AD67-(AD67*0.22))+(AN67-AN67-(AN67*0.22))+(AO67-AO67-(AO67*0.22))
68	A68	9	
68	B68	1599883	=B67+H67-O67-P67-Q67+R67-S67+T67
68	C68	183459	=ЗакПро!AP61
68	D68	49376	=ЗакПро!AQ61
68	E68	235222	=ЗакПро!AR61
68	F68	70212	=ЗакПро!AS61
68	G68	232835	=SUM(C68:D68)
68	H68	305434	=SUM(E68:F68)
68	I68	28.215023520241576	=IFERROR((E68-C68)/C68*100,"-")
68	J68	42.19863901490603	=IFERROR((F68-D68)/D68*100,"-")
68	K68	31.180449674662313	=IFERROR((H68-G68)/G68*100,"-")
68	L68	72599	=H68-G68
68	M68	40000	
68	N68	149575	
68	O68	189575	=M68+N68
68	AD68	0	=SUM(U68:AC68)
68	AH68	-2991.5	=N68-N68-(N68*0.02)
68	AI68	-8711.88	=L68-L68-(L68*0.12)
68	AP68	0	=(AD68-AD68-(AD68*0.22))+(AN68-AN68-(AN68*0.22))+(AO68-AO68-(AO68*0.22))
69	A69	10	
69	B69	1715742	=B68+H68-O68-P68-Q68+R68-S68+T68
69	C69	178422	=ЗакПро!AU61
69	D69	3890	=ЗакПро!AV61
69	E69	215711	=ЗакПро!AW61
69	F69	5380	=ЗакПро!AX61
69	G69	182312	=SUM(C69:D69)
69	H69	221091	=SUM(E69:F69)
69	I69	20.89932855813745	=IFERROR((E69-C69)/C69*100,"-")
69	J69	38.303341902313626	=IFERROR((F69-D69)/D69*100,"-")
69	K69	21.270678836280663	=IFERROR((H69-G69)/G69*100,"-")
69	L69	38779	=H69-G69
69	M69	20900	
69	N69	158115	
69	O69	179015	=M69+N69
69	AD69	0	=SUM(U69:AC69)
69	AH69	-3162.3	=N69-N69-(N69*0.02)
69	AI69	-4653.48	=L69-L69-(L69*0.12)
69	AP69	0	=(AD69-AD69-(AD69*0.22))+(AN69-AN69-(AN69*0.22))+(AO69-AO69-(AO69*0.22))
70	A70	11	
70	B70	1757818	=B69+H69-O69-P69-Q69+R69-S69+T69
70	C70	212179	=ЗакПро!AZ61
70	D70	22898	=ЗакПро!BA61
70	E70	262966	=ЗакПро!BB61
70	F70	32345	=ЗакПро!BC61
70	G70	235077	=SUM(C70:D70)
70	H70	295311	=SUM(E70:F70)
70	I70	23.935922028098915	=IFERROR((E70-C70)/C70*100,"-")
70	J70	41.256878329985156	=IFERROR((F70-D70)/D70*100,"-")
70	K70	25.623093709720646	=IFERROR((H70-G70)/G70*100,"-")
70	L70	60234	=H70-G70
70	M70	120000	
70	N70	433131	
70	O70	553131	=M70+N70
70	Q70	3531	
70	AD70	0	=SUM(U70:AC70)
70	AH70	-8662.62	=N70-N70-(N70*0.02)
70	AI70	-7228.08	=L70-L70-(L70*0.12)
70	AP70	0	=(AD70-AD70-(AD70*0.22))+(AN70-AN70-(AN70*0.22))+(AO70-AO70-(AO70*0.22))
71	A71	12	
71	B71	1496467	=B70+H70-O70-P70-Q70+R70-S70+T70
71	C71	297835	=ЗакПро!BE61
71	D71	55769	=ЗакПро!BF61
71	E71	365637	=ЗакПро!BG61
71	F71	82879	=ЗакПро!BH61
71	G71	353604	=SUM(C71:D71)
71	H71	448516	=SUM(E71:F71)
71	I71	22.764953749559318	=IFERROR((E71-C71)/C71*100,"-")
71	J71	48.61123563269917	=IFERROR((F71-D71)/D71*100,"-")
71	K71	26.84132532437416	=IFERROR((H71-G71)/G71*100,"-")
71	L71	94912	=H71-G71
71	M71	105750	
71	N71	290640	
71	O71	396390	=M71+N71
71	AD71	0	=SUM(U71:AC71)
71	AH71	-5812.8	=N71-N71-(N71*0.02)
71	AI71	-11389.439999999999	=L71-L71-(L71*0.12)
71	AP71	0	=(AD71-AD71-(AD71*0.22))+(AN71-AN71-(AN71*0.22))+(AO71-AO71-(AO71*0.22))
72	A72	13	
72	B72	1548593	=B71+H71-O71-P71-Q71+R71-S71+T71
72	C72	144000	=ЗакПро!BJ61
72	D72	83012	=ЗакПро!BK61
72	E72	193983	=ЗакПро!BL61
72	F72	125517	=ЗакПро!BM61
72	G72	227012	=SUM(C72:D72)
72	H72	319500	=SUM(E72:F72)
72	I72	34.71041666666667	=IFERROR((E72-C72)/C72*100,"-")
72	J72	51.203440466438586	=IFERROR((F72-D72)/D72*100,"-")
72	K72	40.741458601307414	=IFERROR((H72-G72)/G72*100,"-")
72	L72	92488	=H72-G72
72	M72	55000	
72	N72	335684	
72	O72	390684	=M72+N72
72	AD72	0	=SUM(U72:AC72)
72	AH72	-6713.68	=N72-N72-(N72*0.02)
72	AI72	-11098.56	=L72-L72-(L72*0.12)
72	AP72	0	=(AD72-AD72-(AD72*0.22))+(AN72-AN72-(AN72*0.22))+(AO72-AO72-(AO72*0.22))
73	A73	14	
73	B73	1477409	=B72+H72-O72-P72-Q72+R72-S72+T72
73	C73	302184	=ЗакПро!BO61
73	D73	111923	=ЗакПро!BP61
73	E73	369283	=ЗакПро!BQ61
73	F73	177158	=ЗакПро!BR61
73	G73	414107	=SUM(C73:D73)
73	H73	546441	=SUM(E73:F73)
73	I73	22.20468323935086	=IFERROR((E73-C73)/C73*100,"-")
73	J73	58.28560706914575	=IFERROR((F73-D73)/D73*100,"-")
73	K73	31.95647501732644	=IFERROR((H73-G73)/G73*100,"-")
73	L73	132334	=H73-G73
73	M73	30000	
73	N73	345578	
73	O73	375578	=M73+N73
73	Q73	9019	
73	AD73	0	=SUM(U73:AC73)
73	AH73	-6911.56	=N73-N73-(N73*0.02)
73	AI73	-15880.08	=L73-L73-(L73*0.12)
73	AP73	0	=(AD73-AD73-(AD73*0.22))+(AN73-AN73-(AN73*0.22))+(AO73-AO73-(AO73*0.22))
74	A74	15	
74	B74	1639253	=B73+H73-O73-P73-Q73+R73-S73+T73
74	C74	0	=ЗакПро!BT61
74	D74	0	=ЗакПро!BU61
74	E74	0	=ЗакПро!BV61
74	F74	0	=ЗакПро!BW61
74	G74	0	=SUM(C74:D74)
74	H74	0	=SUM(E74:F74)
74	I74	-	=IFERROR((E74-C74)/C74*100,"-")
74	J74	-	=IFERROR((F74-D74)/D74*100,"-")
74	K74	-	=IFERROR((H74-G74)/G74*100,"-")
74	L74	0	=H74-G74
74	M74	15000	
74	N74	258383	
74	O74	273383	=M74+N74
74	AD74	0	=SUM(U74:AC74)
74	AH74	-5167.66	=N74-N74-(N74*0.02)
74	AI74	0	=L74-L74-(L74*0.12)
74	AP74	0	=(AD74-AD74-(AD74*0.22))+(AN74-AN74-(AN74*0.22))+(AO74-AO74-(AO74*0.22))
75	A75	16	
75	B75	1365870	=B74+H74-O74-P74-Q74+R74-S74+T74
75	C75	364442	=ЗакПро!BY61
75	D75	49044	=ЗакПро!BZ61
75	E75	447630	=ЗакПро!CA61
75	F75	70384	=ЗакПро!CB61
75	G75	413486	=SUM(C75:D75)
75	H75	518014	=SUM(E75:F75)
75	I75	22.826128711838923	=IFERROR((E75-C75)/C75*100,"-")
75	J75	43.51194845444907	=IFERROR((F75-D75)/D75*100,"-")
75	K75	25.279695080365478	=IFERROR((H75-G75)/G75*100,"-")
75	L75	104528	=H75-G75
75	M75	30300	
75	N75	312707	
75	O75	343007	=M75+N75
75	T75	4312	
75	U75	300	
75	AD75	300	=SUM(U75:AC75)
75	AH75	-6254.14	=N75-N75-(N75*0.02)
75	AI75	-12543.359999999999	=L75-L75-(L75*0.12)
75	AP75	-66	=(AD75-AD75-(AD75*0.22))+(AN75-AN75-(AN75*0.22))+(AO75-AO75-(AO75*0.22))
76	A76	17	
76	B76	1545189	=B75+H75-O75-P75-Q75+R75-S75+T75
76	C76	153126	=ЗакПро!CD61
76	D76	26540	=ЗакПро!CE61
76	E76	183883	=ЗакПро!CF61
76	F76	37852	=ЗакПро!CG61
76	G76	179666	=SUM(C76:D76)
76	H76	221735	=SUM(E76:F76)
76	I76	20.086072907278975	=IFERROR((E76-C76)/C76*100,"-")
76	J76	42.6224566691786	=IFERROR((F76-D76)/D76*100,"-")
76	K76	23.415114712856077	=IFERROR((H76-G76)/G76*100,"-")
76	L76	42069	=H76-G76
76	M76	60000	
76	N76	301760	
76	O76	361760	=M76+N76
76	AD76	0	=SUM(U76:AC76)
76	AH76	-6035.2	=N76-N76-(N76*0.02)
76	AI76	-5048.28	=L76-L76-(L76*0.12)
76	AP76	0	=(AD76-AD76-(AD76*0.22))+(AN76-AN76-(AN76*0.22))+(AO76-AO76-(AO76*0.22))
77	A77	18	
77	B77	1405164	=B76+H76-O76-P76-Q76+R76-S76+T76
77	C77	158901	=ЗакПро!CI61
77	D77	20994	=ЗакПро!CJ61
77	E77	193110	=ЗакПро!CK61
77	F77	32098	=ЗакПро!CL61
77	G77	179895	=SUM(C77:D77)
77	H77	225208	=SUM(E77:F77)
77	I77	21.528498876659054	=IFERROR((E77-C77)/C77*100,"-")
77	J77	52.891302276841	=IFERROR((F77-D77)/D77*100,"-")
77	K77	25.188582228522193	=IFERROR((H77-G77)/G77*100,"-")
77	L77	45313	=H77-G77
77	M77	92500	
77	N77	245188	
77	O77	337688	=M77+N77
77	AD77	0	=SUM(U77:AC77)
77	AH77	-4903.76	=N77-N77-(N77*0.02)
77	AI77	-5437.5599999999995	=L77-L77-(L77*0.12)
77	AP77	0	=(AD77-AD77-(AD77*0.22))+(AN77-AN77-(AN77*0.22))+(AO77-AO77-(AO77*0.22))
78	A78	19	
78	B78	1292684	=B77+H77-O77-P77-Q77+R77-S77+T77
78	C78	349112	=ЗакПро!CN61
78	D78	167411	=ЗакПро!CO61
78	E78	418866	=ЗакПро!CP61
78	F78	270545	=ЗакПро!CQ61
78	G78	516523	=SUM(C78:D78)
78	H78	689411	=SUM(E78:F78)
78	I78	19.980407433717545	=IFERROR((E78-C78)/C78*100,"-")
78	J78	61.60527086033773	=IFERROR((F78-D78)/D78*100,"-")
78	K78	33.471500785057	=IFERROR((H78-G78)/G78*100,"-")
78	L78	172888	=H78-G78
78	M78	0	
78	N78	399696	
78	O78	399696	=M78+N78
78	Q78	1218	
78	AD78	0	=SUM(U78:AC78)
78	AH78	-7993.92	=N78-N78-(N78*0.02)
78	AI78	-20746.559999999998	=L78-L78-(L78*0.12)
78	AP78	0	=(AD78-AD78-(AD78*0.22))+(AN78-AN78-(AN78*0.22))+(AO78-AO78-(AO78*0.22))
79	A79	20	
79	B79	1581181	=B78+H78-O78-P78-Q78+R78-S78+T78
79	C79	234586	=ЗакПро!CS61
79	D79	73395	=ЗакПро!CT61
79	E79	301439	=ЗакПро!CU61
79	F79	122795	=ЗакПро!CV61
79	G79	307981	=SUM(C79:D79)
79	H79	424234	=SUM(E79:F79)
79	I79	28.498290605577488	=IFERROR((E79-C79)/C79*100,"-")
79	J79	67.3070372641188	=IFERROR((F79-D79)/D79*100,"-")
79	K79	37.74680905640283	=IFERROR((H79-G79)/G79*100,"-")
79	L79	116253	=H79-G79
79	M79	20000	
79	N79	397543	
79	O79	417543	=M79+N79
79	Q79	2354	
79	AD79	0	=SUM(U79:AC79)
79	AH79	-7950.860000000001	=N79-N79-(N79*0.02)
79	AI79	-13950.359999999999	=L79-L79-(L79*0.12)
79	AJ79	157902	
79	AP79	0	=(AD79-AD79-(AD79*0.22))+(AN79-AN79-(AN79*0.22))+(AO79-AO79-(AO79*0.22))
80	A80	21	
80	B80	1585518	=B79+H79-O79-P79-Q79+R79-S79+T79
80	C80	226531	=ЗакПро!CX61
80	D80	132024	=ЗакПро!CY61
80	E80	275878	=ЗакПро!CZ61
80	F80	194759	=ЗакПро!DA61
80	G80	358555	=SUM(C80:D80)
80	H80	470637	=SUM(E80:F80)
80	I80	21.783773523270547	=IFERROR((E80-C80)/C80*100,"-")
80	J80	47.51787553778101	=IFERROR((F80-D80)/D80*100,"-")
80	K80	31.259360488627962	=IFERROR((H80-G80)/G80*100,"-")
80	L80	112082	=H80-G80
80	M80	20000	
80	N80	377177	
80	O80	397177	=M80+N80
80	Q80	4700	
80	AD80	0	=SUM(U80:AC80)
80	AH80	-7543.54	=N80-N80-(N80*0.02)
80	AI80	-13449.84	=L80-L80-(L80*0.12)
80	AP80	0	=(AD80-AD80-(AD80*0.22))+(AN80-AN80-(AN80*0.22))+(AO80-AO80-(AO80*0.22))
81	A81	22	
81	B81	1654278	=B80+H80-O80-P80-Q80+R80-S80+T80
81	C81	0	=ЗакПро!DC61
81	D81	0	=ЗакПро!DD61
81	E81	0	=ЗакПро!DE61
81	F81	0	=ЗакПро!DF61
81	G81	0	=SUM(C81:D81)
81	H81	0	=SUM(E81:F81)
81	I81	-	=IFERROR((E81-C81)/C81*100,"-")
81	J81	-	=IFERROR((F81-D81)/D81*100,"-")
81	K81	-	=IFERROR((H81-G81)/G81*100,"-")
81	L81	0	=H81-G81
81	M81	140000	
81	N81	455822	
81	O81	595822	=M81+N81
81	AD81	0	=SUM(U81:AC81)
81	AH81	-9116.44	=N81-N81-(N81*0.02)
81	AI81	0	=L81-L81-(L81*0.12)
81	AP81	0	=(AD81-AD81-(AD81*0.22))+(AN81-AN81-(AN81*0.22))+(AO81-AO81-(AO81*0.22))
82	A82	23	
82	B82	1058456	=B81+H81-O81-P81-Q81+R81-S81+T81
82	C82	586138	=ЗакПро!DH61
82	D82	100580	=ЗакПро!DI61
82	E82	696258	=ЗакПро!DJ61
82	F82	147098	=ЗакПро!DK61
82	G82	686718	=SUM(C82:D82)
82	H82	843356	=SUM(E82:F82)
82	I82	18.787384540841916	=IFERROR((E82-C82)/C82*100,"-")
82	J82	46.249751441638494	=IFERROR((F82-D82)/D82*100,"-")
82	K82	22.8096540355721	=IFERROR((H82-G82)/G82*100,"-")
82	L82	156638	=H82-G82
82	M82	20000	
82	N82	242933	
82	O82	262933	=M82+N82
82	Q82	7154	
82	AD82	0	=SUM(U82:AC82)
82	AH82	-4858.66	=N82-N82-(N82*0.02)
82	AI82	-18796.559999999998	=L82-L82-(L82*0.12)
82	AP82	0	=(AD82-AD82-(AD82*0.22))+(AN82-AN82-(AN82*0.22))+(AO82-AO82-(AO82*0.22))
83	A83	24	
83	B83	1631725	=B82+H82-O82-P82-Q82+R82-S82+T82
83	C83	108815	=ЗакПро!DM61
83	D83	65625	=ЗакПро!DN61
83	E83	134553	=ЗакПро!DO61
83	F83	101703	=ЗакПро!DP61
83	G83	174440	=SUM(C83:D83)
83	H83	236256	=SUM(E83:F83)
83	I83	23.65298901805817	=IFERROR((E83-C83)/C83*100,"-")
83	J83	54.976	=IFERROR((F83-D83)/D83*100,"-")
83	K83	35.436826415959644	=IFERROR((H83-G83)/G83*100,"-")
83	L83	61816	=H83-G83
83	M83	45500	
83	N83	191290	
83	O83	236790	=M83+N83
83	Q83	970	
83	AD83	0	=SUM(U83:AC83)
83	AH83	-3825.8	=N83-N83-(N83*0.02)
83	AI83	-7417.92	=L83-L83-(L83*0.12)
83	AP83	0	=(AD83-AD83-(AD83*0.22))+(AN83-AN83-(AN83*0.22))+(AO83-AO83-(AO83*0.22))
84	A84	25	
84	B84	1630221	=B83+H83-O83-P83-Q83+R83-S83+T83
84	C84	212315	=ЗакПро!DR61
84	D84	66645	=ЗакПро!DS61
84	E84	261564	=ЗакПро!DT61
84	F84	99467	=ЗакПро!DU61
84	G84	278960	=SUM(C84:D84)
84	H84	361031	=SUM(E84:F84)
84	I84	23.19619433389068	=IFERROR((E84-C84)/C84*100,"-")
84	J84	49.24900592692625	=IFERROR((F84-D84)/D84*100,"-")
84	K84	29.420347003154575	=IFERROR((H84-G84)/G84*100,"-")
84	L84	82071	=H84-G84
84	M84	56500	
84	N84	217981	
84	O84	274481	=M84+N84
84	AD84	0	=SUM(U84:AC84)
84	AH84	-4359.62	=N84-N84-(N84*0.02)
